origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
LGA,2013,1,13,5,44.06,42.98,95.95,160.0,5.7539,,0.0,1019.5,0.12,2013-01-13 05:00:00
LGA,2013,1,13,6,44.6,42.98,95.95,170.0,6.90468,,0.0,,0.25,2013-01-13 06:00:00
LGA,2013,1,13,7,42.98,42.8,100.0,190.0,8.05546,,0.0,,0.12,2013-01-13 07:00:00
LGA,2013,1,13,8,42.98,42.8,100.0,180.0,5.7539,,0.0,,0.25,2013-01-13 08:00:00
LGA,2013,1,13,9,44.06,42.98,95.95,170.0,8.05546,,0.0,1020.9,0.25,2013-01-13 09:00:00
LGA,2013,1,13,10,44.96,42.98,93.35,180.0,9.20624,,0.0,,1.5,2013-01-13 10:00:00
LGA,2013,1,13,11,44.96,42.98,93.35,190.0,8.05546,,0.0,,3.0,2013-01-13 11:00:00
LGA,2013,1,13,12,46.4,44.6,93.4,180.0,5.7539,,0.0,,5.0,2013-01-13 12:00:00
LGA,2013,1,13,13,46.94,44.06,89.65,180.0,6.90468,,0.0,,5.0,2013-01-13 13:00:00
LGA,2013,1,13,14,46.94,42.98,86.02,190.0,6.90468,,0.0,1018.6,6.0,2013-01-13 14:00:00
LGA,2013,1,13,15,46.94,42.98,86.02,160.0,9.20624,,0.0,1018.1,6.0,2013-01-13 15:00:00
LGA,2013,1,13,16,46.94,42.98,86.02,180.0,9.20624,,0.0,1017.5,10.0,2013-01-13 16:00:00
LGA,2013,1,13,17,48.02,44.06,87.19,180.0,9.20624,,0.0,,10.0,2013-01-13 17:00:00
LGA,2013,1,13,18,48.02,44.96,89.08,190.0,4.60312,,0.0,1017.0,10.0,2013-01-13 18:00:00
LGA,2013,1,13,19,48.92,46.04,89.73,170.0,5.7539,,0.0,,3.0,2013-01-13 19:00:00
LGA,2013,1,13,20,48.92,46.94,93.45,0.0,0.0,,0.0,,1.0,2013-01-13 20:00:00
LGA,2013,1,13,21,50.0,48.2,93.5,130.0,5.7539,,0.0,,1.5,2013-01-13 21:00:00
LGA,2013,1,13,22,46.94,46.4,100.0,320.0,4.60312,,0.0,,1.0,2013-01-13 22:00:00
LGA,2013,1,13,23,48.92,48.02,96.69,160.0,3.45234,,0.0,1016.0,1.0,2013-01-13 23:00:00
LGA,2013,1,14,0,48.92,48.2,100.0,170.0,5.7539,,0.0,,1.5,2013-01-14 00:00:00
LGA,2013,1,14,1,50.0,48.2,93.5,190.0,5.7539,,0.0,,2.0,2013-01-14 01:00:00
LGA,2013,1,14,2,50.0,48.2,100.0,180.0,6.90468,,0.0,,2.0,2013-01-14 02:00:00
LGA,2013,1,14,3,48.92,48.02,96.69,190.0,4.60312,,0.0,1015.6,0.5,2013-01-14 03:00:00
LGA,2013,1,14,4,48.92,48.02,96.69,190.0,4.60312,,0.0,1015.5,0.5,2013-01-14 04:00:00
LGA,2013,1,14,5,48.92,48.02,96.69,150.0,6.90468,,0.01,1014.3,0.5,2013-01-14 05:00:00
LGA,2013,1,14,6,48.92,48.02,96.69,290.0,5.7539,,0.0,1016.3,0.25,2013-01-14 06:00:00
LGA,2013,1,14,7,50.0,48.92,96.05,280.0,4.60312,,0.0,1017.2,0.25,2013-01-14 07:00:00
LGA,2013,1,14,8,51.8,48.92,93.5,310.0,4.60312,,0.0,,3.0,2013-01-14 08:00:00
LGA,2013,1,14,9,53.6,51.8,93.6,310.0,10.35702,,0.0,,9.0,2013-01-14 09:00:00
LGA,2013,1,14,10,53.96,48.92,83.0,300.0,9.20624,,0.0,1018.1,10.0,2013-01-14 10:00:00
LGA,2013,1,14,11,55.04,48.02,77.15,300.0,6.90468,,0.0,1018.3,10.0,2013-01-14 11:00:00
LGA,2013,1,14,12,53.96,41.0,61.41,330.0,18.41248,27.61872,0.0,1018.3,10.0,2013-01-14 12:00:00
LGA,2013,1,14,13,53.06,39.92,60.87,320.0,11.5078,,0.0,1018.7,10.0,2013-01-14 13:00:00
LGA,2013,1,14,14,53.06,37.94,56.34,310.0,12.65858,,0.0,1020.3,10.0,2013-01-14 14:00:00
LGA,2013,1,14,15,51.98,35.96,54.22,310.0,12.65858,,0.0,1020.3,10.0,2013-01-14 15:00:00
LGA,2013,1,14,16,51.98,33.98,50.11,330.0,11.5078,,0.0,1020.7,10.0,2013-01-14 16:00:00
LGA,2013,1,14,17,51.08,33.08,49.97,340.0,8.05546,,0.0,1021.4,10.0,2013-01-14 17:00:00
LGA,2013,1,14,18,50.0,37.04,60.89,350.0,5.7539,,0.0,1021.7,10.0,2013-01-14 18:00:00
LGA,2013,1,14,19,48.02,33.98,58.07,340.0,11.5078,,0.0,1024.2,10.0,2013-01-14 19:00:00
LGA,2013,1,14,20,46.04,30.92,55.32,20.0,10.35702,,0.0,1024.0,10.0,2013-01-14 20:00:00
LGA,2013,1,14,21,44.06,30.02,57.5,350.0,17.2617,,0.0,1025.1,10.0,2013-01-14 21:00:00
LGA,2013,1,14,22,39.92,33.98,79.12,360.0,10.35702,,0.02,1025.4,7.0,2013-01-14 22:00:00
LGA,2013,1,14,23,39.02,33.08,79.05,20.0,5.7539,,0.03,1025.8,10.0,2013-01-14 23:00:00
LGA,2013,1,15,0,39.02,30.02,69.86,20.0,10.35702,,0.0,1025.0,10.0,2013-01-15 00:00:00
LGA,2013,1,15,1,37.94,32.0,78.96,30.0,8.05546,,0.03,1025.2,10.0,2013-01-15 01:00:00
LGA,2013,1,15,2,37.04,30.92,78.31,20.0,9.20624,,0.04,1024.9,8.0,2013-01-15 02:00:00
LGA,2013,1,15,3,35.96,30.92,81.72,60.0,8.05546,,0.01,1024.2,10.0,2013-01-15 03:00:00
LGA,2013,1,15,4,35.96,28.94,75.39,10.0,6.90468,,0.0,1024.7,10.0,2013-01-15 04:00:00
LGA,2013,1,15,5,37.04,28.94,72.24,360.0,6.90468,,0.0,1025.0,10.0,2013-01-15 05:00:00
LGA,2013,1,15,6,37.04,26.96,66.6,360.0,8.05546,,0.0,1025.7,10.0,2013-01-15 06:00:00
LGA,2013,1,15,7,37.04,28.04,69.63,360.0,10.35702,,0.0,1026.2,10.0,2013-01-15 07:00:00
LGA,2013,1,15,8,37.04,26.06,64.17,350.0,10.35702,,0.0,1027.3,10.0,2013-01-15 08:00:00
LGA,2013,1,15,9,37.04,24.98,61.35,360.0,8.05546,,0.0,1027.3,10.0,2013-01-15 09:00:00
LGA,2013,1,15,10,37.94,24.98,59.22,360.0,8.05546,,0.0,1027.4,10.0,2013-01-15 10:00:00
LGA,2013,1,15,11,37.94,24.98,59.22,360.0,8.05546,,0.0,1026.7,10.0,2013-01-15 11:00:00
LGA,2013,1,15,12,37.94,24.98,59.22,360.0,6.90468,,0.0,1025.3,10.0,2013-01-15 12:00:00
LGA,2013,1,15,13,37.94,24.08,57.04,360.0,8.05546,,0.0,1024.9,10.0,2013-01-15 13:00:00
LGA,2013,1,15,14,37.94,24.08,57.04,10.0,6.90468,,0.0,1025.2,10.0,2013-01-15 14:00:00
LGA,2013,1,15,15,39.02,24.98,56.77,360.0,6.90468,,0.0,1025.1,10.0,2013-01-15 15:00:00
LGA,2013,1,15,16,39.02,24.08,54.68,350.0,6.90468,,0.0,1025.5,10.0,2013-01-15 16:00:00
LGA,2013,1,15,17,39.02,24.08,54.68,10.0,6.90468,,0.0,1024.7,10.0,2013-01-15 17:00:00
LGA,2013,1,15,18,39.02,24.98,56.77,360.0,8.05546,,0.0,1025.5,10.0,2013-01-15 18:00:00
LGA,2013,1,15,19,39.02,24.98,56.77,20.0,9.20624,,0.0,1025.1,10.0,2013-01-15 19:00:00
LGA,2013,1,15,20,37.94,23.0,54.51,30.0,5.7539,,0.0,1024.8,10.0,2013-01-15 20:00:00
LGA,2013,1,15,21,37.94,24.08,57.04,50.0,8.05546,,0.0,1024.1,10.0,2013-01-15 21:00:00
LGA,2013,1,15,22,37.04,26.06,64.17,20.0,8.05546,,0.0,1023.8,10.0,2013-01-15 22:00:00
LGA,2013,1,15,23,35.96,26.96,69.51,50.0,8.05546,,0.02,,10.0,2013-01-15 23:00:00
LGA,2013,1,16,0,35.6,28.04,75.31,40.0,10.35702,,0.04,,8.0,2013-01-16 00:00:00
LGA,2013,1,16,1,33.08,28.94,84.56,30.0,10.35702,,0.05,1021.9,8.0,2013-01-16 01:00:00
LGA,2013,1,16,2,33.8,30.2,88.37,30.0,10.35702,,0.05,,7.0,2013-01-16 02:00:00
LGA,2013,1,16,3,33.8,30.92,91.66,40.0,10.35702,,0.1,,5.0,2013-01-16 03:00:00
LGA,2013,1,16,4,33.08,30.02,88.37,20.0,8.05546,,0.16,1020.0,5.0,2013-01-16 04:00:00
LGA,2013,1,16,5,33.8,30.92,91.66,70.0,8.05546,,0.12,,6.0,2013-01-16 05:00:00
LGA,2013,1,16,6,33.98,30.92,88.42,60.0,9.20624,,0.06,,6.0,2013-01-16 06:00:00
LGA,2013,1,16,7,33.98,32.0,93.03,40.0,8.05546,,0.04,,9.0,2013-01-16 07:00:00
LGA,2013,1,16,8,35.06,32.0,93.03,40.0,8.05546,,0.02,,9.0,2013-01-16 08:00:00
LGA,2013,1,16,9,35.06,32.0,88.47,20.0,5.7539,,0.0,1014.7,7.0,2013-01-16 09:00:00
LGA,2013,1,16,10,35.06,32.0,88.47,360.0,3.45234,,0.02,1015.1,5.0,2013-01-16 10:00:00
LGA,2013,1,16,11,35.06,32.0,88.47,330.0,8.05546,,0.01,1013.9,5.0,2013-01-16 11:00:00
LGA,2013,1,16,12,33.98,30.92,88.42,340.0,9.20624,,0.01,1012.9,5.0,2013-01-16 12:00:00
LGA,2013,1,16,13,35.06,32.0,88.47,340.0,9.20624,,0.0,1011.4,4.0,2013-01-16 13:00:00
LGA,2013,1,16,14,35.06,32.0,88.47,350.0,3.45234,,0.0,1011.8,4.0,2013-01-16 14:00:00
LGA,2013,1,16,15,35.96,32.0,86.59,340.0,5.7539,,0.0,,6.0,2013-01-16 15:00:00
LGA,2013,1,16,16,35.96,33.08,89.16,270.0,4.60312,,0.0,1012.7,6.0,2013-01-16 16:00:00
LGA,2013,1,16,17,37.4,33.8,93.08,280.0,8.05546,,0.0,,6.0,2013-01-16 17:00:00
LGA,2013,1,16,18,37.94,33.8,86.69,220.0,8.05546,,0.0,,7.0,2013-01-16 18:00:00
LGA,2013,1,16,19,37.94,33.08,82.46,240.0,9.20624,,0.0,1012.5,10.0,2013-01-16 19:00:00
LGA,2013,1,16,20,37.94,33.08,82.46,250.0,10.35702,,0.0,1013.3,10.0,2013-01-16 20:00:00
LGA,2013,1,16,21,37.94,33.08,82.46,220.0,4.60312,,0.0,1012.9,10.0,2013-01-16 21:00:00
LGA,2013,1,16,22,37.94,33.08,82.46,230.0,8.05546,,0.0,1012.9,10.0,2013-01-16 22:00:00
LGA,2013,1,16,23,39.02,32.0,75.69,250.0,8.05546,,0.0,1012.9,10.0,2013-01-16 23:00:00
LGA,2013,1,17,0,39.02,32.0,75.69,250.0,6.90468,,0.0,1013.4,10.0,2013-01-17 00:00:00
LGA,2013,1,17,1,39.92,30.92,69.96,250.0,3.45234,,0.0,1013.2,10.0,2013-01-17 01:00:00
LGA,2013,1,17,2,39.92,28.94,64.54,250.0,8.05546,,0.0,1013.8,10.0,2013-01-17 02:00:00
LGA,2013,1,17,3,41.0,28.04,59.65,250.0,11.5078,,0.0,1013.2,10.0,2013-01-17 03:00:00
LGA,2013,1,17,4,39.92,28.04,62.21,280.0,10.35702,18.41248,0.0,1013.1,10.0,2013-01-17 04:00:00
LGA,2013,1,17,5,39.92,26.96,59.5,290.0,11.5078,,0.0,1014.3,10.0,2013-01-17 05:00:00
LGA,2013,1,17,6,39.92,26.06,57.33,300.0,12.65858,,0.0,1015.2,10.0,2013-01-17 06:00:00
LGA,2013,1,17,7,39.92,26.06,57.33,310.0,14.960139999999999,,0.0,1016.3,10.0,2013-01-17 07:00:00
LGA,2013,1,17,8,39.92,26.06,57.33,310.0,11.5078,,0.0,1017.6,10.0,2013-01-17 08:00:00
LGA,2013,1,17,9,41.0,26.06,54.97,310.0,13.80936,,0.0,1017.9,10.0,2013-01-17 09:00:00
LGA,2013,1,17,10,41.0,26.06,54.97,310.0,13.80936,21.86482,0.0,1018.0,10.0,2013-01-17 10:00:00
LGA,2013,1,17,11,42.08,26.06,52.73,300.0,17.2617,,0.0,1017.4,10.0,2013-01-17 11:00:00
LGA,2013,1,17,12,42.98,26.96,52.87,310.0,12.65858,,0.0,1017.2,10.0,2013-01-17 12:00:00
LGA,2013,1,17,13,42.98,26.06,50.94,320.0,11.5078,,0.0,1017.3,10.0,2013-01-17 13:00:00
LGA,2013,1,17,14,42.98,24.98,48.7,320.0,13.80936,,0.0,1017.2,10.0,2013-01-17 14:00:00
LGA,2013,1,17,15,42.08,24.98,50.42,350.0,8.05546,,0.0,1017.6,10.0,2013-01-17 15:00:00
LGA,2013,1,17,16,42.08,26.06,52.73,330.0,8.05546,,0.0,1018.1,10.0,2013-01-17 16:00:00
LGA,2013,1,17,17,41.0,24.98,52.56,320.0,8.05546,,0.0,1017.9,10.0,2013-01-17 17:00:00
LGA,2013,1,17,18,41.0,24.08,50.63,310.0,8.05546,,0.0,1018.7,10.0,2013-01-17 18:00:00
LGA,2013,1,17,19,41.0,24.08,50.63,330.0,8.05546,,0.0,1018.6,10.0,2013-01-17 19:00:00
LGA,2013,1,17,20,39.92,24.08,52.79,360.0,11.5078,,0.0,1017.6,10.0,2013-01-17 20:00:00
LGA,2013,1,17,21,37.94,24.98,59.22,10.0,10.35702,,0.0,1017.9,10.0,2013-01-17 21:00:00
LGA,2013,1,17,22,37.04,23.0,56.48,10.0,11.5078,,0.0,1016.5,10.0,2013-01-17 22:00:00
LGA,2013,1,17,23,35.96,23.0,58.94,50.0,8.05546,,0.0,1017.1,10.0,2013-01-17 23:00:00
LGA,2013,1,18,0,35.06,21.92,58.37,40.0,11.5078,,0.0,1016.6,10.0,2013-01-18 00:00:00
LGA,2013,1,18,1,33.08,19.04,55.89,10.0,10.35702,,0.0,1018.5,10.0,2013-01-18 01:00:00
LGA,2013,1,18,2,32.0,15.98,51.15,20.0,9.20624,,0.0,1019.2,10.0,2013-01-18 02:00:00
LGA,2013,1,18,3,30.02,15.98,55.42,340.0,6.90468,,0.0,1019.1,9.0,2013-01-18 03:00:00
LGA,2013,1,18,4,30.02,15.08,53.29,360.0,8.05546,18.41248,0.0,1020.4,10.0,2013-01-18 04:00:00
LGA,2013,1,18,5,28.94,14.0,53.13,360.0,13.80936,,0.0,1022.3,10.0,2013-01-18 05:00:00
LGA,2013,1,18,6,28.04,12.92,52.57,360.0,13.80936,,0.0,1024.3,10.0,2013-01-18 06:00:00
LGA,2013,1,18,7,26.06,12.92,57.04,10.0,12.65858,,0.0,1026.4,10.0,2013-01-18 07:00:00
LGA,2013,1,18,8,26.06,10.94,52.25,360.0,10.35702,,0.0,1027.8,10.0,2013-01-18 08:00:00
LGA,2013,1,18,9,26.06,10.94,52.25,350.0,13.80936,19.56326,0.0,1030.0,10.0,2013-01-18 09:00:00
LGA,2013,1,18,10,26.96,8.96,46.08,330.0,16.11092,25.31716,0.0,1030.3,10.0,2013-01-18 10:00:00
LGA,2013,1,18,11,28.04,5.0,36.83,340.0,13.80936,18.41248,0.0,1030.1,10.0,2013-01-18 11:00:00
LGA,2013,1,18,12,28.94,6.8,39.39,320.0,14.960139999999999,21.86482,0.0,,10.0,2013-01-18 12:00:00
LGA,2013,1,18,13,30.02,6.98,37.17,320.0,16.11092,24.16638,0.0,1030.3,10.0,2013-01-18 13:00:00
LGA,2013,1,18,14,30.02,3.92,32.32,310.0,12.65858,,0.0,1030.3,10.0,2013-01-18 14:00:00
LGA,2013,1,18,15,30.02,1.94,29.5,310.0,13.80936,19.56326,0.0,1030.7,10.0,2013-01-18 15:00:00
LGA,2013,1,18,16,28.94,3.02,32.41,340.0,8.05546,,0.0,1031.0,10.0,2013-01-18 16:00:00
LGA,2013,1,18,17,30.02,1.04,28.29,260.0,10.35702,17.2617,0.0,1032.2,10.0,2013-01-18 17:00:00
LGA,2013,1,18,18,30.02,1.94,29.5,210.0,12.65858,16.11092,0.0,1032.2,10.0,2013-01-18 18:00:00
LGA,2013,1,18,19,30.02,3.02,31.01,210.0,10.35702,,0.0,1031.9,10.0,2013-01-18 19:00:00
LGA,2013,1,18,20,30.02,3.92,32.32,210.0,8.05546,17.2617,0.0,1031.5,10.0,2013-01-18 20:00:00
LGA,2013,1,18,21,30.02,6.98,37.17,210.0,9.20624,,0.0,1031.6,10.0,2013-01-18 21:00:00
LGA,2013,1,18,22,30.02,8.96,40.65,220.0,10.35702,,0.0,1030.6,10.0,2013-01-18 22:00:00
LGA,2013,1,18,23,30.92,8.96,39.19,210.0,9.20624,,0.0,1029.8,10.0,2013-01-18 23:00:00
LGA,2013,1,19,0,30.92,8.96,39.19,220.0,12.65858,,0.0,1029.2,10.0,2013-01-19 00:00:00
LGA,2013,1,19,1,30.92,10.94,42.82,210.0,13.80936,18.41248,0.0,1029.3,10.0,2013-01-19 01:00:00
LGA,2013,1,19,2,30.92,12.02,44.92,200.0,9.20624,,0.0,1028.4,10.0,2013-01-19 02:00:00
LGA,2013,1,19,3,32.0,14.0,46.92,210.0,11.5078,,0.0,1027.3,10.0,2013-01-19 03:00:00
LGA,2013,1,19,4,33.08,15.98,48.98,210.0,12.65858,21.86482,0.0,1026.8,10.0,2013-01-19 04:00:00
LGA,2013,1,19,5,33.08,17.96,53.36,210.0,13.80936,20.71404,0.0,1026.5,10.0,2013-01-19 05:00:00
LGA,2013,1,19,6,33.08,19.94,58.08,220.0,18.41248,24.16638,0.0,1026.0,10.0,2013-01-19 06:00:00
LGA,2013,1,19,7,33.98,21.92,60.93,220.0,12.65858,19.56326,0.0,1025.8,10.0,2013-01-19 07:00:00
LGA,2013,1,19,8,35.96,23.0,58.94,220.0,17.2617,25.31716,0.0,1025.6,10.0,2013-01-19 08:00:00
LGA,2013,1,19,9,39.02,24.08,54.68,230.0,10.35702,24.16638,0.0,1025.0,10.0,2013-01-19 09:00:00
LGA,2013,1,19,10,41.0,23.0,48.39,210.0,19.56326,26.467940000000002,0.0,1023.7,10.0,2013-01-19 10:00:00
LGA,2013,1,19,11,44.06,24.08,45.01,220.0,14.960139999999999,23.0156,0.0,1021.8,10.0,2013-01-19 11:00:00
LGA,2013,1,19,12,46.94,24.08,40.35,230.0,17.2617,23.0156,0.0,1020.4,10.0,2013-01-19 12:00:00
LGA,2013,1,19,13,48.92,24.08,37.46,240.0,13.80936,,0.0,1019.4,10.0,2013-01-19 13:00:00
LGA,2013,1,19,14,51.08,23.0,33.04,220.0,10.35702,24.16638,0.0,1018.7,10.0,2013-01-19 14:00:00
LGA,2013,1,19,15,51.98,21.92,30.53,230.0,14.960139999999999,24.16638,0.0,1017.8,10.0,2013-01-19 15:00:00
LGA,2013,1,19,16,51.08,23.0,33.04,210.0,11.5078,,0.0,1017.5,10.0,2013-01-19 16:00:00
LGA,2013,1,19,17,50.0,24.08,35.98,210.0,14.960139999999999,20.71404,0.0,1017.2,10.0,2013-01-19 17:00:00
LGA,2013,1,19,18,50.0,24.08,35.98,210.0,13.80936,20.71404,0.0,1017.0,10.0,2013-01-19 18:00:00
LGA,2013,1,19,19,48.02,24.98,40.22,200.0,16.11092,26.467940000000002,0.0,1016.7,10.0,2013-01-19 19:00:00
LGA,2013,1,19,20,46.94,24.98,41.89,210.0,16.11092,,0.0,1016.0,10.0,2013-01-19 20:00:00
LGA,2013,1,19,21,46.04,24.98,43.34,210.0,14.960139999999999,,0.0,1015.3,10.0,2013-01-19 21:00:00
LGA,2013,1,19,22,46.04,24.98,43.34,210.0,13.80936,23.0156,0.0,1014.4,10.0,2013-01-19 22:00:00
LGA,2013,1,19,23,44.96,26.06,47.23,210.0,11.5078,,0.0,1013.4,10.0,2013-01-19 23:00:00
LGA,2013,1,20,0,44.06,26.06,48.87,210.0,13.80936,20.71404,0.0,1012.1,10.0,2013-01-20 00:00:00
LGA,2013,1,20,1,42.08,26.96,54.73,210.0,11.5078,,0.0,1011.3,10.0,2013-01-20 01:00:00
LGA,2013,1,20,2,42.08,26.96,54.73,220.0,8.05546,,0.0,1010.9,10.0,2013-01-20 02:00:00
LGA,2013,1,20,3,42.08,26.96,54.73,220.0,9.20624,,0.0,1010.1,10.0,2013-01-20 03:00:00
LGA,2013,1,20,4,42.08,26.96,54.73,210.0,11.5078,,0.0,1008.8,10.0,2013-01-20 04:00:00
LGA,2013,1,20,5,42.08,26.96,54.73,210.0,12.65858,18.41248,0.0,1008.1,10.0,2013-01-20 05:00:00
LGA,2013,1,20,6,42.08,26.96,54.73,200.0,11.5078,,0.0,1007.4,10.0,2013-01-20 06:00:00
LGA,2013,1,20,7,42.98,26.96,52.87,220.0,16.11092,21.86482,0.0,1006.9,10.0,2013-01-20 07:00:00
LGA,2013,1,20,8,44.06,26.96,50.73,220.0,14.960139999999999,21.86482,0.0,1007.4,10.0,2013-01-20 08:00:00
LGA,2013,1,20,9,48.02,26.96,43.67,230.0,17.2617,20.71404,0.0,1007.6,10.0,2013-01-20 09:00:00
LGA,2013,1,20,10,51.98,26.96,37.68,240.0,12.65858,21.86482,0.0,1006.9,10.0,2013-01-20 10:00:00
LGA,2013,1,20,11,53.06,26.06,34.89,260.0,21.86482,37.97574,0.0,1005.8,10.0,2013-01-20 11:00:00
LGA,2013,1,20,12,53.96,23.0,29.72,270.0,21.86482,39.12652,0.0,1005.3,10.0,2013-01-20 12:00:00
LGA,2013,1,20,13,53.06,21.02,28.25,270.0,25.31716,35.67418,0.0,1005.7,10.0,2013-01-20 13:00:00
LGA,2013,1,20,14,53.06,17.06,23.84,290.0,19.56326,36.82496,0.0,1006.5,10.0,2013-01-20 14:00:00
LGA,2013,1,20,15,51.08,6.98,16.42,270.0,25.31716,40.2773,0.0,1008.0,10.0,2013-01-20 15:00:00
LGA,2013,1,20,16,48.92,8.96,19.45,290.0,27.61872,37.97574,0.0,1009.3,10.0,2013-01-20 16:00:00
LGA,2013,1,20,17,46.04,12.02,24.85,290.0,25.31716,32.22184,0.0,1011.0,10.0,2013-01-20 17:00:00
LGA,2013,1,20,18,42.08,17.96,37.46,300.0,20.71404,29.920279999999998,0.0,1012.4,10.0,2013-01-20 18:00:00
LGA,2013,1,20,19,39.02,15.98,38.72,300.0,18.41248,26.467940000000002,0.0,1013.9,10.0,2013-01-20 19:00:00
LGA,2013,1,20,20,37.04,14.0,38.38,310.0,18.41248,27.61872,0.0,1015.1,10.0,2013-01-20 20:00:00
LGA,2013,1,20,21,35.06,12.92,39.58,320.0,16.11092,24.16638,0.0,1015.7,10.0,2013-01-20 21:00:00
LGA,2013,1,20,22,33.08,12.02,41.17,300.0,13.80936,,0.0,1016.6,10.0,2013-01-20 22:00:00
LGA,2013,1,20,23,30.92,10.94,42.82,310.0,16.11092,25.31716,0.0,1017.3,10.0,2013-01-20 23:00:00
LGA,2013,1,21,0,30.02,10.04,42.66,320.0,18.41248,26.467940000000002,0.0,1017.4,10.0,2013-01-21 00:00:00
LGA,2013,1,21,1,30.02,10.04,42.66,310.0,17.2617,,0.0,1018.2,10.0,2013-01-21 01:00:00
LGA,2013,1,21,2,28.94,6.98,38.85,300.0,13.80936,,0.0,1018.5,10.0,2013-01-21 02:00:00
LGA,2013,1,21,3,28.94,6.08,37.29,300.0,6.90468,,0.0,1018.6,10.0,2013-01-21 03:00:00
LGA,2013,1,21,4,28.04,6.98,40.31,300.0,9.20624,,0.0,1018.5,10.0,2013-01-21 04:00:00
LGA,2013,1,21,5,28.04,6.98,40.31,300.0,4.60312,,0.0,1018.6,10.0,2013-01-21 05:00:00
LGA,2013,1,21,6,28.04,8.06,42.32,280.0,5.7539,,0.0,1018.8,10.0,2013-01-21 06:00:00
LGA,2013,1,21,7,28.04,8.06,42.32,300.0,5.7539,,0.0,1018.7,10.0,2013-01-21 07:00:00
LGA,2013,1,21,8,28.94,8.96,42.48,320.0,4.60312,,0.0,1019.0,10.0,2013-01-21 08:00:00
LGA,2013,1,21,9,28.94,6.08,37.29,0.0,0.0,,0.0,1019.1,10.0,2013-01-21 09:00:00
LGA,2013,1,21,10,30.02,6.98,37.17,0.0,0.0,,0.0,1018.1,10.0,2013-01-21 10:00:00
LGA,2013,1,21,11,30.92,6.98,35.84,180.0,9.20624,,0.0,1016.7,10.0,2013-01-21 11:00:00
LGA,2013,1,21,12,30.92,8.96,39.19,230.0,9.20624,,0.0,1015.1,10.0,2013-01-21 12:00:00
LGA,2013,1,21,13,32.0,8.06,36.03,220.0,10.35702,,0.0,1014.7,10.0,2013-01-21 13:00:00
LGA,2013,1,21,14,32.0,10.04,39.38,200.0,10.35702,,0.0,1014.0,10.0,2013-01-21 14:00:00
LGA,2013,1,21,15,32.0,10.94,40.99,200.0,8.05546,,0.0,1012.8,10.0,2013-01-21 15:00:00
LGA,2013,1,21,16,30.92,12.02,44.92,190.0,8.05546,,0.0,1012.2,10.0,2013-01-21 16:00:00
LGA,2013,1,21,17,32.0,14.0,46.92,210.0,5.7539,,0.0,1012.2,10.0,2013-01-21 17:00:00
LGA,2013,1,21,18,32.0,14.0,46.92,170.0,5.7539,,0.0,1011.7,10.0,2013-01-21 18:00:00
LGA,2013,1,21,19,32.0,15.08,49.19,330.0,11.5078,,0.0,1011.5,10.0,2013-01-21 19:00:00
LGA,2013,1,21,20,30.02,17.96,60.38,310.0,16.11092,,0.0,1011.5,10.0,2013-01-21 20:00:00
LGA,2013,1,21,21,30.92,15.98,53.44,300.0,12.65858,20.71404,0.0,1010.6,10.0,2013-01-21 21:00:00
LGA,2013,1,21,22,30.02,17.96,60.38,300.0,12.65858,24.16638,0.0,1010.5,10.0,2013-01-21 22:00:00
LGA,2013,1,21,23,28.94,17.96,63.1,300.0,12.65858,,0.0,1010.4,10.0,2013-01-21 23:00:00
LGA,2013,1,22,0,28.04,12.02,50.52,300.0,17.2617,23.0156,0.0,1010.2,10.0,2013-01-22 00:00:00
LGA,2013,1,22,1,26.96,8.96,46.08,310.0,18.41248,26.467940000000002,0.0,1010.9,10.0,2013-01-22 01:00:00
LGA,2013,1,22,2,26.06,5.0,39.96,290.0,24.16638,31.07106,0.0,1011.4,10.0,2013-01-22 02:00:00
LGA,2013,1,22,3,24.98,6.08,43.91,310.0,19.56326,28.7695,0.0,1011.8,10.0,2013-01-22 03:00:00
LGA,2013,1,22,4,24.08,6.08,45.59,310.0,17.2617,24.16638,0.0,1012.7,10.0,2013-01-22 04:00:00
LGA,2013,1,22,5,24.08,10.04,54.51,300.0,14.960139999999999,19.56326,0.0,1013.9,10.0,2013-01-22 05:00:00
LGA,2013,1,22,6,21.92,8.96,56.87,310.0,17.2617,,0.0,1014.9,9.0,2013-01-22 06:00:00
LGA,2013,1,22,7,21.02,6.98,54.03,320.0,16.11092,24.16638,0.0,1015.8,10.0,2013-01-22 07:00:00
LGA,2013,1,22,8,21.02,5.0,49.37,310.0,18.41248,26.467940000000002,0.0,1016.6,10.0,2013-01-22 08:00:00
LGA,2013,1,22,9,19.94,8.06,59.4,290.0,18.41248,28.7695,0.0,1017.3,10.0,2013-01-22 09:00:00
LGA,2013,1,22,10,21.02,1.04,41.11,300.0,19.56326,27.61872,0.0,1017.3,10.0,2013-01-22 10:00:00
LGA,2013,1,22,11,21.02,-0.04,39.08,290.0,21.86482,31.07106,0.0,1016.6,10.0,2013-01-22 11:00:00
LGA,2013,1,22,12,21.92,-2.92,32.83,270.0,24.16638,32.22184,0.0,1016.2,10.0,2013-01-22 12:00:00
LGA,2013,1,22,13,21.92,-5.98,28.35,280.0,24.16638,35.67418,0.0,1016.3,10.0,2013-01-22 13:00:00
